5868,4429,27573
5318,4578,29463
4035,4013,29600
4506,4668,29876
6507,5610,30496
4650,5128,30513
7564,5075,30550
5886,5918,30656
7663,4413,30750
4800,4036,30900
4749,4761,30965
10703,4400,30991
5122,5443,31105
5599,5032,31506
7611,6163,31562
5655,5675,31581
6109,4695,31921
5629,5009,32017
9451,6148,33269
11244,5689,33405
9113,5524,33509
9753,6153,33964
10184,6719,34297
13031,5145,34581
10596,6031,35181
9841,5742,35210
12542,5804,35706
11267,6178,35933
12580,5320,36284
13903,6010,36831
1979,2893,19103
3098,3059,19302
5354,2957,20854
1904,2808,19989
3994,2697,20993
2412,2770,19665
4367,2773,21470
5463,3973,22039
5605,3856,22644
3804,3855,20377
2636,2947,20039
7322,3312,24171
11054,3120,27853
3813,3277,26077
3188,2813,20763
6469,3277,24676
5181,2697,23097
2832,3506,20617
8570,3443,25217
12441,3614,28000
7721,2967,24148
5067,4462,22193
10891,3498,28119
13287,3646,29323
11145,4372,28655
13625,4116,30760
11115,3432,26965
6887,3463,29017
14445,3114,30051
13199,3266,29585
2227,3044,17127
5110,2865,19005
2484,2971,18651
3469,2941,19117
2392,3323,18833
3568,2971,19522
3337,2965,19256
6024,2855,22777
3125,3499,20066
3654,3014,19474
2814,3137,20051
3592,2997,20446
8185,3397,24807
9301,3273,26328
7781,2826,23291
5180,2768,20470
4907,3419,21004
5185,2870,21764
2718,3094,19081
5979,3114,27714
11158,3239,26018
15841,2736,32383
2450,3459,18369
7544,3320,23706
9238,3028,25390
3772,3032,20580
2649,3069,18277
10994,3372,26876
3385,3557,20877
12564,3239,29920
8831,3105,24469
2928,3584,20326
3020,2804,19243
3039,2802,19322
4965,3666,21667
9964,3027,24940
3337,3460,19019
4738,3591,20767
3800,2965,20946
3663,2781,22614
5996,2939,21583
11631,2811,28520
2521,3442,19956
6970,3122,22487
6632,3267,25256
10048,2989,26411
4287,3660,21469
6652,3011,22713
5681,3910,23417
4486,4345,21991
10332,4167,28301
6433,3714,23107
8200,3342,24789
4342,3294,21700
10529,3692,26556
3536,3770,21044
6863,3353,22080
7307,3419,22357
2457,2989,17827
3069,3092,18773
12835,2544,28170
3262,3757,19500
12124,3385,28138
2908,3277,18616
14683,3105,27851
3161,2951,17556
3084,3350,18713
2683,2998,16016
3157,2979,16579
10184,2787,22973
4079,3190,16927
9874,3167,24326
4147,2491,17384
7798,2660,20693
7036,3226,19945
-Probing-
59730,64479,124214
60969,63584,124556
61430,63805,125273
60008,65490,125515
61512,64294,125809
63172,65901,129077
65521,64005,129531
66679,62955,129678
65399,65796,131199
64756,66483,131248
65163,66250,131417
65616,65978,131600
66062,65972,132038
64671,67361,132046
63726,68324,132057
64564,67649,132217
67095,65313,132415
65649,67134,132789
65119,68059,133182
69471,64680,134156
66507,67763,134275
67709,66639,134352
67508,67107,134622
66351,68354,134710
66404,68264,134714
66379,68344,134729
64978,69767,134757
66820,68180,135006
65772,69877,135654
68126,68013,136145
