8489,23352,31857
6943,24921,31880
8830,23716,32562
9021,23945,32983
7113,26294,33425
7992,25613,33624
9839,24492,34345
10599,24092,34714
9648,25068,34731
12449,22798,35267
15191,21528,36736
11949,24814,36780
13917,23900,37834
12887,25283,38193
14145,24189,38357
15391,24662,40069
14565,26463,41047
17892,23280,41193
18620,23437,42089
20495,22751,43282
18674,26202,44893
18652,26421,45107
18498,27868,46385
21792,26092,47901
26351,22593,48960
25700,24212,49927
26320,23872,50210
28722,24120,52869
28994,24030,53041
30030,23987,54057
8012,19693,27707
8285,19675,27974
7786,20065,27868
7575,19998,27585
7177,20691,27870
7202,19319,26523
6156,19340,25497
7486,20374,27863
9098,19351,28450
13736,20601,34340
6572,20773,27346
6987,19930,26919
9285,20056,29344
9038,20161,29200
6106,20224,26332
16959,19981,36942
14039,20683,34723
6238,21203,27444
10822,20570,31393
22347,19904,42253
17978,19736,37716
11217,19540,30758
23157,19058,42216
6931,20661,27597
12457,20299,32759
27118,20938,48057
11160,19097,30258
13447,20360,33811
8762,17451,26216
8564,18765,27348
20645,19753,40399
6669,19938,26608
9640,20449,30091
12744,19953,32698
13893,19094,32988
13032,20186,33220
5616,18867,24484
6738,19470,26209
16422,20961,37386
8601,20573,29176
8813,19363,28177
6470,20880,27351
6780,20947,27729
5928,19441,25371
17471,19120,36593
29714,20963,50679
13291,19930,33223
9831,20377,30210
17141,19593,36736
8548,19405,27958
8302,19042,27346
6641,19936,26582
20697,20344,41045
8374,19897,28272
6426,18673,25100
14821,19636,34458
18024,20005,38036
7039,20992,28033
12484,21281,33767
6218,18765,24986
12695,17775,30477
6985,18773,25759
5921,18857,24780
8553,20196,28751
13109,19395,32507
6958,18967,25926
6149,19760,25911
10108,21021,31132
12488,20378,32867
27168,20644,47814
14120,20989,35111
7490,18245,25738
7682,20737,28420
7790,19608,27399
6990,21290,28282
7364,19204,26570
16604,21844,38449
5800,19675,25476
21999,20561,42561
9570,19269,28841
18233,18619,36853
5442,19651,25097
8391,18037,26430
16697,18604,35302
7464,19059,26524
9901,18665,28567
33212,18327,51540
15213,19768,34984
5882,18838,24721
14431,19875,34309
7197,17723,24921
6069,17843,23914
7170,18028,25202
7505,15932,23439
6956,19727,26685
6013,20047,26062
12078,17238,29317
21489,20140,41631
6771,17250,24022
19606,17567,37174
29455,17668,47124
33253,20664,53918
16111,20504,36617
17143,20957,38103
22070,19582,41655
-Probing-
56433,67934,124374
57120,67624,124747
59081,65892,124974
57098,68334,125434
58401,67664,126067
59613,67093,126707
61198,65508,126709
59541,67233,126779
60210,66599,126811
60748,66060,126811
57627,69388,127018
60425,66678,127105
62748,65181,127933
63175,64809,128001
61158,67345,128506
61869,67088,128960
59822,69264,129088
63677,65580,129260
63212,66066,129283
61604,67696,129312
63715,66501,130219
63528,66713,130244
63412,66981,130396
63315,67083,130402
63252,67519,130774
64077,66836,130916
64790,66188,130979
61973,69125,131101
64510,67963,132476
64213,68364,132581
