3352,2376,25187
4104,3530,28939
3883,3758,29110
5135,4505,29504
6295,4176,29897
5680,4322,29987
4823,3922,30175
6155,4191,30301
6866,4144,30791
5982,4413,30916
6515,3964,31013
6296,4250,31118
8022,4727,31227
3927,3695,31349
8128,4653,31632
4151,3838,31857
7527,4682,32000
7995,5014,32453
9289,4194,32464
7733,4987,32757
10923,4044,33337
10432,4852,33512
8468,5356,33530
11461,4321,34217
16325,2981,34858
9721,4243,35060
13651,4271,35139
13440,4601,36254
11983,4836,36342
14025,4853,37404
2899,2565,18305
5191,2843,22857
3662,2769,19854
3580,3327,21711
3109,3117,21060
3449,2854,20395
5810,3323,22282
5742,3821,22678
3153,3954,20231
4215,3518,21381
6176,3306,23151
2883,3745,20103
5739,3415,22432
5569,3585,22072
3800,3115,21048
8596,4054,25810
8274,3610,24953
3479,3172,22584
7685,3413,27327
12702,3624,29645
10967,3751,28860
9520,3151,26536
2759,3652,22286
12758,3636,29340
7634,3473,25306
12591,3679,30691
9348,3754,26775
11444,3447,28355
7408,3424,30368
10113,3275,31632
6175,2878,20576
5826,2632,20662
2565,3096,17933
2820,2820,18500
2658,3436,18351
3160,3182,20380
2141,2671,17727
2858,2852,18613
3142,3437,19924
3578,3313,19210
3326,3306,19155
5369,3277,21403
6624,3697,22672
11501,3311,26990
3639,3234,18858
5779,3486,21416
2830,3171,22128
5404,3630,23231
6386,2651,27463
3481,2599,20410
10323,2739,27503
3799,3583,21989
7214,2891,23789
4302,2935,21510
9536,3311,25878
15353,2800,31904
6369,3598,23694
4299,3301,21180
6152,3372,24435
2251,3858,18989
2279,3456,19755
8113,3443,25842
2404,2947,17935
7526,3353,23693
3379,2555,20470
8990,2588,26255
4029,3494,20328
3709,3175,21246
2750,3495,19453
2822,3643,18872
8492,3791,23998
5180,3877,22274
12719,3633,29639
3179,3682,21201
3007,3142,20822
2762,3714,20543
4696,3613,21819
11890,3002,27949
3430,3536,21511
4984,3395,22564
2617,3329,20730
8018,3205,24763
4337,2988,20112
1861,3830,19401
8288,3510,26402
4146,3469,20537
3234,4141,21191
2331,3851,17641
4317,3721,20868
9715,3249,25168
9227,3997,25116
4858,3172,21157
10720,3968,25400
8675,2288,24312
3168,3055,17903
4909,3137,19122
4141,3092,18819
2086,2542,14922
3333,2912,20076
6622,3614,21811
3817,3056,15974
10883,3690,26287
10377,2466,22028
9201,2387,21797
15871,3167,29094
-Probing-
60928,61961,122895
60901,62847,123753
62033,63449,125487
59860,65840,125704
60343,66261,126652
64840,66142,130987
64704,67197,131906
67049,65101,132155
65401,67156,132561
66788,66090,132884
64870,68127,133001
67245,66558,133808
65892,67959,133888
68616,65368,133989
69090,65005,134099
66570,67797,134375
68913,65635,134552
66883,67848,134740
67429,67895,135330
66949,68436,135388
67708,67710,135461
69532,66126,135661
67863,67898,135810
71695,64942,136641
69583,67308,136896
67158,70133,137295
67082,70268,137358
67745,69807,137598
73434,64208,137689
67020,70881,137906
