699,56252,56954
505,56781,57289
326,57376,57706
385,57531,57920
364,57553,57920
405,57785,58211
456,58797,59258
1410,58299,59714
515,59480,60000
510,59740,60258
505,59901,60409
264,60183,60454
482,60076,60562
468,60455,60938
545,60661,61211
433,60936,61373
452,62330,62786
337,63464,63812
192,64488,64686
207,64906,65118
228,65136,65368
508,65798,66311
1556,64827,66387
520,66266,66795
608,66212,66858
442,66402,66854
257,66469,66731
478,66773,67262
491,66825,67321
454,67011,67468
280,67040,67328
237,67140,67406
484,67479,67970
599,67514,68152
554,67580,68142
200,67574,67780
251,67978,68269
455,67950,68409
201,68228,68436
478,68002,68485
480,67987,68472
261,68247,68515
532,68002,68541
515,68072,68592
522,68069,68635
560,68128,68724
319,68200,68527
477,68741,69232
1428,67902,69339
392,68947,69375
127,69248,69416
462,68979,69446
211,69142,69358
510,69162,69679
705,69079,69788
245,69112,69386
149,69941,70094
285,70519,70846
183,71020,71239
511,75268,75783
136,57295,57437
200,56821,57025
131,57053,57210
111,59082,59196
164,58611,58779
455,60344,60803
193,58823,59019
116,58509,58629
147,57679,57830
142,61322,61468
252,61811,62074
153,63028,63188
134,62731,62870
181,62282,62470
124,62549,62679
125,63631,63762
263,58450,58719
95,59317,59416
113,57226,57343
106,59819,59929
130,58294,58430
126,64175,64307
120,59833,59958
128,59853,59986
482,58283,58769
107,66266,66377
172,59984,60160
123,61445,61572
133,61348,61488
475,59942,60448
384,61070,61461
447,60144,60596
177,61306,61486
562,59769,60379
317,62719,63041
343,62670,63017
247,60781,61032
157,62047,62209
203,63022,63236
116,66604,66724
132,64110,64251
513,62043,62598
95,67115,67215
225,63751,64021
145,64100,64251
453,61286,61746
182,63151,63383
451,63252,63708
254,64853,65112
320,63330,63655
293,63832,64165
1164,62475,63643
215,64951,65174
487,63459,63964
147,66568,66720
165,66555,66766
122,69932,70063
345,65070,65425
813,63513,64364
123,63349,63476
274,50905,51183
219,55390,55613
86,56772,56861
107,49976,50086
132,55353,55487
113,56680,56797
191,54017,54212
96,55405,55504
424,55782,56208
180,49607,49790
334,55009,55347
144,50257,50406
115,54562,54680
120,56892,57016
119,55199,55346
146,55703,55854
143,54022,54169
166,56325,56518
358,49971,50335
143,51478,51625
109,55471,55586
256,55092,55355
187,56634,56824
351,55609,55965
111,55775,55890
133,61738,61875
207,53346,53558
114,57929,58048
146,52455,52604
159,57799,57968
107,57331,57441
315,52061,52380
233,55374,55613
140,53386,53530
161,52609,52775
108,56856,56969
337,51298,51642
626,52755,53386
171,53135,53350
206,59081,59290
422,54012,54438
224,58362,58593
307,54730,55041
202,54456,54664
186,56646,56836
116,59310,59430
236,59324,59586
140,57643,57788
212,56594,56811
319,59608,59941
236,56819,57058
406,60127,60537
221,55249,55474
318,58539,58863
248,60251,60504
615,59389,60041
409,57269,57682
171,61539,61753
596,58331,58932
177,58939,59119
101,41829,41934
197,41562,41768
255,40191,40453
102,43307,43416
42,49378,49424
88,50742,50855
49,49732,49784
39,49592,49635
215,49818,50036
114,47993,48110
240,44486,44732
49,47369,47424
50,48612,48665
42,53539,53591
119,49531,49655
42,51346,51393
71,50288,50362
87,44927,45021
67,50976,51057
155,53801,53961
50,50557,50612
391,50372,50767
87,50405,50524
577,50764,51379
91,48674,48771
156,49321,49493
72,47311,47387
49,49188,49241
111,50165,50280
138,48786,48928
59,53115,53178
48,52523,52575
76,50393,50473
180,49832,50016
145,49948,50096
123,57820,57946
127,50259,50391
136,49464,49605
49,51586,51639
59,48707,48772
111,55890,56005
116,56719,56840
214,52483,52734
154,54538,54699
177,54260,54479
161,50385,50587
133,57451,57595
695,53478,54177
202,53834,54042
230,58065,58344
437,55275,55717
228,52397,52630
1191,53841,55065
280,53913,54199
179,54669,54852
122,54440,54567
163,54592,54763
145,56700,56849
106,41815,41924
127,55446,55583
98,53897,53999
106,42239,42349
119,42429,42551
120,43706,43832
125,45822,45950
90,43537,43634
116,45335,45454
114,46519,46637
114,46695,46822
123,46906,47033
106,44184,44292
119,44414,44536
156,45130,45291
82,45105,45190
97,47069,47170
114,46202,46321
170,48656,48829
165,46532,46700
114,46175,46294
69,45061,45134
100,44701,44807
134,45303,45440
96,48342,48442
252,45512,45768
46,47179,47233
45,48170,48220
189,47374,47567
131,46927,47064
644,45298,45997
145,49179,49328
122,47306,47433
128,47484,47616
122,48043,48176
57,47719,47780
196,48787,48986
42,48044,48093
103,47325,47432
154,47412,47570
101,45989,46095
54,49631,49689
51,51043,51098
114,49749,49872
45,52686,52735
91,49642,49738
47,42064,42119
85,48571,48660
94,51337,51439
36,48409,48448
86,48239,48329
80,49159,49249
69,48925,48998
55,50004,50096
112,49227,49344
120,53675,53802
197,53291,53522
56,41944,42004
49,48516,48569
112,57238,57358
49,50757,50809
130,53244,53379
109,49851,49967
57,42361,42424
306,52420,52730
45,43434,43483
112,42658,42773
209,43271,43483
226,43689,43919
102,44831,44939
211,44727,44948
61,43829,43893
166,43526,43700
135,44458,44597
145,44050,44198
96,45108,45208
235,45775,46014
48,46978,47032
113,45785,45901
115,44090,44208
356,43698,44056
371,44549,44928
174,45826,46004
136,44661,44804
135,45094,45234
143,46986,47139
51,46764,46820
177,45057,45279
129,45611,45773
160,46508,46671
222,47024,47254
210,45714,45928
121,47059,47185
146,46677,46826
115,45957,46076
118,47009,47130
93,46116,46213
123,46661,46810
101,46968,47075
130,47330,47464
121,42774,42899
275,46568,46849
125,47040,47170
165,47787,47956
163,47353,47521
232,47323,47558
124,48281,48409
142,46068,46213
142,42477,42622
126,48998,49136
121,47472,47596
132,48425,48566
161,48789,48953
215,47618,47841
165,47309,47480
128,50010,50145
125,42018,42147
276,47024,47312
42,51200,51248
42,49973,50033
67,50496,50568
47,47247,47299
133,50124,50261
119,45039,45162
57,48028,48090
41,50110,50158
42,41875,41921
42,43258,43309
83,42793,42882
54,43653,43711
38,43710,43753
67,42472,42545
100,45062,45167
43,44718,44766
104,44399,44507
38,46212,46256
128,45282,45414
95,45182,45281
42,45491,45542
38,44602,44643
61,43384,43451
150,42703,42860
63,45780,45850
99,44218,44322
52,45495,45552
140,46356,46500
176,44346,44541
188,43493,43705
139,47045,47189
39,46740,46784
1321,45744,47069
55,42058,42118
40,45772,45815
46,47400,47450
54,47109,47167
40,47701,47747
113,45653,45770
103,47166,47278
34,47046,47086
49,46865,46918
367,47460,47832
55,46935,46995
76,42525,42604
34,45995,46033
137,47089,47230
336,45760,46100
143,45656,45808
121,47120,47246
140,46824,46968
42,42224,42273
104,47654,47767
124,46204,46332
102,47160,47266
153,48641,48799
134,46853,46992
188,46956,47150
118,48224,48353
119,46164,46289
148,41715,41867
102,47534,47639
142,41834,41980
35,44633,44673
143,46437,46585
126,46854,46985
137,48800,48942
162,41527,41696
102,46682,46788
136,48798,48938
129,42647,42780
344,41357,41706
132,47424,47562
191,43041,43236
153,44796,44954
128,45286,45421
117,43471,43592
102,43508,43615
90,43481,43574
117,43073,43194
148,43820,43972
103,44470,44583
107,45445,45557
126,43379,43515
116,43494,43615
104,44500,44610
104,43203,43311
127,44140,44273
352,44043,44400
720,44615,45380
131,43611,43745
95,46249,46350
97,43096,43197
113,46479,46594
202,43657,43862
140,45614,45758
125,46919,47047
97,43123,43224
312,48505,48822
190,47904,48115
176,47268,47449
109,46169,46281
347,45924,46277
94,48626,48724
150,47112,47268
361,48515,48880
113,43413,43529
39,45678,45722
42,46084,46129
63,47413,47480
52,47054,47109
61,47069,47137
43,47714,47760
41,47022,47067
53,46819,46876
37,47321,47363
63,41930,41997
202,47086,47294
63,47860,47926
60,46976,47041
57,43473,43534
96,46995,47095
109,44173,44287
302,42865,43176
49,42366,42420
135,41480,41617
76,42709,42790
43,47338,47385
76,46720,46801
38,47353,47394
46,47591,47644
71,46878,46952
41,48447,48494
54,49032,49098
96,43458,43559
45,42389,42439
38,44335,44377
52,44162,44218
36,41846,41885
54,42358,42415
51,43777,43835
55,43461,43522
31,44562,44598
54,43254,43313
45,45139,45190
59,44285,44348
54,44686,44745
194,43896,44109
630,43647,44309
41,41553,41599
53,45156,45239
116,44686,44807
34,45694,45732
53,44370,44428
79,46660,46742
52,41950,42005
104,44737,44846
46,46521,46571
52,46161,46220
47,42777,42828
124,47054,47181
66,47258,47327
275,48632,48911
62,48845,48952
116,47141,47262
98,46699,46801
54,48064,48131
145,42262,42410
167,41687,41859
243,48303,48593
143,46715,46863
112,46860,46978
157,46167,46331
168,46855,47029
115,46791,46911
160,46585,46754
127,42732,42862
219,48229,48455
112,46915,47035
242,42220,42466
242,42679,42925
39,44486,44529
327,47884,48214
174,47601,47795
143,43658,43810
247,48478,48729
255,48542,48804
119,47313,47437
142,47282,47453
134,46821,46960
122,42958,43086
158,46668,46832
100,44380,44484
33,45411,45449
220,47222,47445
128,47459,47591
120,47593,47717
149,44197,44350
140,44099,44244
104,43283,43390
129,44049,44184
133,43199,43338
109,44402,44515
189,44061,44253
109,43195,43318
579,44979,45562
314,41783,42103
319,45031,45354
302,45448,45755
493,44249,44746
217,42023,42251
53,42088,42145
112,40936,41052
94,41699,41796
51,43428,43484
94,47581,47681
85,40733,40821
109,46717,46831
47,39626,39677
50,39798,39852
104,46767,46875
146,40372,40521
191,46354,46550
146,46334,46483
34,47268,47305
47,38666,38716
142,46929,47076
170,47251,47425
42,45259,45304
74,47252,47330
121,46756,46880
144,45855,46005
40,46080,46124
62,44586,44653
77,44586,44667
108,41805,41917
58,45435,45499
53,43276,43334
58,44426,44488
50,43431,43484
95,42846,42957
77,45039,45120
63,44176,44242
38,45464,45505
53,44512,44569
115,44356,44477
52,43778,43833
94,42029,42128
57,41313,41374
52,42945,43000
89,42510,42602
41,40031,40076
170,40243,40416
120,42421,42544
52,37971,38028
64,39202,39271
39,39023,39066
59,41048,41111
112,43289,43405
37,36887,36929
97,43185,43288
44,37807,37856
-Probing-
6831,456415,463249
6737,459109,465847
7014,460411,467427
6503,461402,467907
6731,461387,468119
6652,462851,469504
6523,463233,469757
6920,463346,470269
6698,464852,471551
6829,465546,472377
6688,466238,472927
7026,466118,473145
6915,479899,486816
7169,480013,487183
7617,480245,487863
7182,480677,487860
6997,481321,488320
6730,483280,490012
7575,482503,490081
6828,483513,490342
7132,483933,491067
7325,483997,491323
7463,484117,491581
6631,485534,492167
6987,485259,492247
7391,485092,492484
8097,484415,492513
8864,483976,492842
7380,486758,494141
7750,486990,494743
8177,498525,506705
7864,499045,506912
7475,499983,507459
8122,500228,508351
7405,501320,508736
7595,501530,509127
7088,502327,509417
8167,501488,509658
6997,503773,510772
7823,503078,510902
7015,503984,511000
8283,502772,511058
8261,503240,511502
7489,504408,511898
8023,503901,511926
7293,504716,512020
7965,504919,512886
8289,504640,512931
8047,504910,512961
7689,505639,513331
7808,505890,513699
8035,506126,514164
7759,507014,514774
7443,507486,514930
8519,506956,515477
8093,508153,516249
8219,508942,517163
7687,509673,517362
7916,509538,517455
7582,515293,522876
