1838,31077,32948
1953,33049,35026
1963,34635,36623
1940,34788,36748
2040,34858,36922
1963,35099,37091
1927,35343,37299
2123,35304,37460
2028,35493,37550
2028,35527,37574
1980,35642,37649
1855,36003,37883
1940,36029,37992
1938,36218,38178
2301,35849,38189
1933,36390,38347
2145,36337,38522
2029,36867,38921
1926,36990,38947
1783,37415,39226
1903,37385,39311
2147,37217,39394
1862,37720,39625
2079,37965,40075
1846,38578,40458
2192,38685,40906
2129,38771,40941
2168,39093,41303
2033,39647,41709
2110,39737,41881
2017,39932,41979
2116,39839,41988
2403,39691,42123
2315,39833,42188
2209,39986,42217
1935,40371,42342
2159,40182,42373
2132,40216,42385
2213,40203,42441
1980,42025,44082
73,24768,24845
40,23519,23563
49,23317,23369
136,23699,23839
143,24520,24677
87,23990,24081
82,24554,24640
64,24410,24478
77,23430,23511
66,23828,23900
108,24178,24292
180,24562,24746
90,24065,24160
82,25151,25236
57,28743,28803
152,25880,26036
135,25406,25545
103,25157,25268
58,25759,25822
397,24663,25064
123,25480,25614
73,27716,27794
65,27303,27373
115,26757,26877
108,26555,26667
67,26849,26924
110,27087,27201
73,27471,27548
59,27061,27135
86,27662,27752
116,27206,27327
50,27627,27713
86,27436,27530
56,28102,28168
55,28309,28370
70,28092,28165
183,28064,28253
225,28459,28688
245,28774,29025
68,29017,29089
56,22954,23012
70,23258,23331
72,23611,23688
194,23108,23306
123,23600,23728
152,23724,23881
230,23713,23947
179,23651,23863
462,23690,24156
211,23942,24157
112,24688,24806
183,24683,24873
146,25506,25655
124,25617,25745
182,24145,24331
198,24664,24867
117,25128,25248
144,25010,25157
268,24709,24981
198,25071,25274
147,27049,27211
211,25276,25492
157,25657,25819
180,25689,25873
169,27715,27887
183,26499,26687
119,27231,27354
168,26241,26415
145,26185,26334
248,25329,25580
150,26354,26509
176,26111,26291
188,26120,26312
166,26595,26765
349,25892,26244
244,25865,26112
157,26850,27011
296,25395,25694
449,26090,26543
200,24804,25008
164,22623,22790
52,18923,18982
133,22087,22223
109,21656,21769
57,21347,21408
76,21392,21471
53,20549,20605
42,21145,21190
49,17968,18021
178,21009,21191
57,18131,18191
57,22333,22393
52,23229,23285
40,22129,22173
54,21724,21782
-Probing-
1721,112942,114666
1789,113073,114864
1777,113539,115319
1715,113794,115510
1789,114311,116102
1868,114317,116188
1450,116756,118207
1459,117215,118677
2409,116266,118679
1583,117672,119258
1815,117525,119343
1662,118424,120087
1641,119585,121229
1814,120380,122196
1860,120966,122828
1705,121156,122864
2217,120719,122939
1836,122203,124041
1918,122133,124053
1751,122441,124194
1947,127163,129113
2215,128366,130585
1800,128890,130694
1850,129074,130927
2149,128784,130935
1970,129184,131159
1991,129430,131424
2041,129536,131580
2060,129638,131701
2146,129655,131804
2453,129432,131889
2068,129945,132016
2066,130134,132201
2155,130219,132375
2154,130285,132440
2104,130618,132724
2081,130926,133010
2139,131216,133358
2165,131237,133412
2431,131968,134400
