228,19934,20165
286,19896,20197
319,19985,20307
332,22151,22486
363,22835,23201
245,23041,23289
328,23008,23339
286,23668,23958
311,23844,24160
313,24072,24389
330,24084,24418
298,24195,24497
269,24264,24539
218,24449,24671
308,24552,24864
302,24659,24966
125,25073,25201
344,24854,25206
125,25117,25246
317,24968,25289
320,25035,25360
239,25153,25396
125,25323,25454
243,25409,25657
379,25489,25872
228,25662,25897
152,25755,25912
315,25709,26028
168,25970,26143
124,26088,26226
118,19752,19874
109,19772,19885
106,20303,20412
193,19405,19601
112,20369,20485
120,19752,19882
88,20105,20195
113,20459,20576
139,20841,20984
152,21145,21303
333,21473,21809
129,21664,21797
111,21774,21888
108,21805,21917
85,21369,21458
88,21378,21469
96,22030,22129
115,21778,21896
105,22230,22338
98,21927,22029
121,22077,22202
92,22300,22396
161,22221,22406
167,22010,22182
279,22187,22471
153,22346,22503
242,22305,22551
137,22993,23134
129,22299,22433
177,22574,22788
56,19131,19190
36,19340,19379
35,19711,19748
52,18979,19045
31,19188,19222
36,19627,19667
39,20319,20362
39,20574,20647
41,21152,21198
45,20834,20884
54,20325,20382
38,21401,21443
52,21119,21174
96,21214,21315
42,20855,20900
30,21713,21747
37,21485,21526
39,21579,21622
59,21910,21973
28,22691,22723
56,22566,22625
37,21541,21584
29,22685,22717
98,21496,21599
35,22303,22341
49,22048,22101
114,22255,22374
67,22014,22088
39,22257,22300
40,22820,22865
37,19346,19387
34,19623,19664
43,20290,20336
54,19314,19370
58,19282,19344
86,19734,19825
29,20823,20855
32,21145,21181
40,20943,20986
41,20630,20675
58,20970,21031
45,20829,20877
27,20822,20852
25,21051,21080
44,21437,21484
49,21921,21973
38,22486,22527
85,21912,22001
100,21889,21992
111,21618,21733
93,22136,22232
142,22468,22613
147,21747,21898
104,22182,22289
94,22309,22408
180,21987,22171
114,21791,21908
150,21940,22094
119,22609,22732
120,23304,23426
84,19406,19496
141,19642,19788
99,18821,18923
97,19552,19652
289,18935,19229
138,18941,19083
115,20800,20919
107,20541,20651
107,19969,20079
85,20310,20399
94,20264,20362
312,20590,20906
131,19367,19502
93,20020,20116
79,20687,20771
-Probing-
1220,138324,139545
1168,141442,142612
2286,141123,143411
975,142467,143454
998,142564,143563
1125,142977,144103
1392,148409,149802
1234,149687,150922
1105,150484,151590
1082,151574,152657
1202,151902,153106
1081,152109,153192
2315,151348,153665
977,153332,154310
1239,153688,154929
983,155253,156238
1108,156164,157274
1092,156684,157778
1155,156718,157876
1258,157214,158475
1666,156887,158555
1055,157775,158831
1072,158013,159087
1187,158486,159674
1175,159638,160814
1062,159828,160892
1428,160237,161667
1153,161319,162473
1396,161692,163090
1140,162900,164041
