5022,3393,27403
4084,2738,27784
4472,4465,29247
3661,3508,29322
4441,4465,29897
4055,3881,29945
5269,3817,30111
5290,3941,30281
7336,4293,30389
6784,4567,30448
4711,4183,30508
6087,4509,30810
6621,4227,30845
6156,4426,30933
8507,5445,31006
8762,4796,31300
7290,4365,31896
8074,4826,32297
6289,4059,32474
10721,4794,32550
8711,4264,32591
8276,3994,32664
13970,3423,33052
9364,4640,33590
13091,3913,33990
15143,3131,34768
11901,3985,34917
12668,4257,35323
13488,4299,36639
17241,3601,37959
3302,2875,19367
3761,2215,19456
3394,3158,20454
3363,2403,20140
2490,3100,20024
4111,3606,21340
2686,3874,20544
3604,3053,20523
4548,2795,21051
4173,2816,20203
3727,3728,21128
5952,4171,22361
5098,3010,21642
4483,2650,20623
3728,3392,20255
7257,3112,23962
4843,3542,20268
3655,2806,20824
4187,2515,20025
5136,2307,20251
7134,2404,23189
10135,2866,25130
4787,3624,21988
10171,2771,28003
3163,3940,20733
8828,4418,25252
4718,2810,20331
10584,3180,26154
10814,3014,27097
12916,2608,27456
1879,2288,16270
2995,1892,17502
2299,1774,16906
3382,2700,18210
3923,2401,17321
8258,1775,23141
2184,2457,17618
3858,3296,20015
4879,2934,18951
2958,2307,17554
4579,2914,19372
6646,3080,21210
3475,2699,18962
3290,3145,18724
2564,2549,17049
7677,1599,22817
3394,3392,23180
3650,3539,18953
2407,2152,17795
6407,2467,20644
9560,2294,23413
3590,2121,18984
11523,2815,26496
2500,2809,18048
5984,2509,20936
7600,3368,22713
7631,2343,21827
10474,2307,25208
3239,2612,16946
10163,2285,25705
3483,2272,18269
2899,2583,18451
3873,2847,18860
4932,2253,19031
2649,3325,19651
3220,2337,19682
4436,2825,20437
2969,2694,18652
3129,2917,17948
15467,2067,31458
3575,2406,19097
6718,2839,22575
3500,3771,20121
6687,3167,21871
7363,2564,21273
3446,2109,19969
5141,3024,20151
7054,2259,21617
5505,2394,19202
2646,3175,17424
2734,2937,17895
5270,3114,20936
12364,3324,26669
5726,2440,21150
9472,2999,24375
3820,2995,21100
10048,3946,26017
13919,3409,29126
2621,2697,17593
3059,1937,17713
11309,2203,25799
2434,2787,16570
3159,2972,17623
3462,2149,17191
5919,2687,20178
2341,2652,15601
9164,2345,22209
3873,1798,17864
9743,2160,21803
8448,2500,21473
9693,3031,22150
5095,2356,17522
5238,2704,18008
8645,2335,20799
7778,1701,19034
-Probing-
56208,61514,117726
56248,62561,118815
56122,63338,119506
56709,63393,120107
56449,63908,120362
57323,63414,120768
56460,64394,120861
56261,64809,121076
59240,63137,122412
59276,64144,123425
57843,65637,123526
58571,67223,125804
59011,67002,126032
59089,67178,126270
58254,68130,126386
60690,65864,126558
59091,67529,126625
58852,67945,126845
58322,68742,127076
59192,67897,127093
59060,68039,127140
58600,68860,127464
59252,68530,127788
63090,65031,128126
59967,68244,128215
59843,68389,128279
61137,67367,128509
60682,67906,128629
61908,66947,128858
59986,70630,130620
