3047,2477,21466
5524,3011,27168
3383,3729,27454
3243,3806,27659
3576,3231,27694
3297,3521,27811
3338,3030,28108
5508,3182,28609
5035,4614,29761
9563,4470,29869
4634,4737,29970
5048,4707,30198
6774,5259,31227
8242,4652,31572
8945,3620,31834
8758,4020,33002
8843,3756,33008
9137,4377,33176
11573,4358,33799
10144,4017,34031
13300,4181,35371
11569,4428,35816
14919,4197,36885
13235,4493,36948
16379,3935,37343
2061,3128,18956
8074,2870,25771
2499,3624,19689
2722,3218,19962
3489,3087,19733
6731,3161,22804
2619,3386,20905
6251,2991,23367
2202,3149,19425
3015,4816,21675
3117,4973,21637
3040,4557,22308
4984,2839,20680
3918,4185,21354
3695,3151,20252
3897,3685,20824
7880,3685,25869
3605,3224,20579
2657,3366,19500
2558,3272,20056
6935,3296,22934
4982,3034,20812
12456,3092,29005
9839,3103,26889
1846,3091,18687
2996,3057,18540
2591,2794,18965
12574,3212,29980
6128,3151,22881
2644,2318,18397
1678,3838,19187
2433,3954,20176
3480,4009,20619
4790,4330,21712
3657,2973,21630
1985,3332,17930
2495,2798,18729
2677,3154,19706
8066,3510,24365
11113,3530,26910
3168,2976,20284
9891,2764,24947
3957,3193,21892
5993,3422,24181
2918,4563,26355
7692,3152,24715
1908,3658,18787
3721,3613,20177
2930,2856,20791
5075,3668,22760
2354,3076,19892
11855,3088,28976
1870,3308,17234
9516,2920,25557
2058,2781,18897
2435,3070,19693
2258,3171,19789
2867,3225,19176
2440,2364,19508
2629,3277,17715
3893,3155,22572
7100,3466,23620
8365,2988,25026
3304,3300,21480
6055,3481,23484
4963,2860,21754
10152,3645,25095
3447,3270,21342
4337,3492,22420
11080,3343,27690
10243,3136,26793
2814,3371,19118
2746,3449,18840
3431,3767,20274
3921,3167,21028
4055,3154,21409
8678,2471,24033
8412,3127,23970
2246,3449,20117
3784,3340,21440
3608,3120,21170
4173,3114,21997
11427,2619,29019
5924,3026,21814
4271,3239,22046
3152,3264,20335
5347,3276,22856
8480,2933,25628
3003,3259,20913
7551,3475,25520
11629,3744,28748
5646,4113,23455
3353,3185,19073
4282,3373,20470
3069,3332,19193
7913,3121,22516
7135,3360,24820
5832,3012,26749
2596,3959,19422
4441,2878,19301
2919,3342,17532
3463,3187,17828
2821,3132,17475
4170,3531,18198
3001,3602,17281
2844,3201,16080
10015,3168,22578
9363,2608,21525
10469,2878,23458
8688,2751,22242
-Probing-
71837,77527,149369
73900,77108,151011
73919,77328,151253
73396,77985,151385
73444,78266,151715
74850,76859,151713
75137,77255,152396
73352,79052,152409
76029,76710,152744
76248,76518,152781
75842,77098,152944
74273,79048,153326
74608,78734,153348
73513,79961,153478
75053,78717,153775
77442,77243,154689
75557,79988,155592
77400,78510,155913
77754,78363,156129
77696,78663,156364
77687,79401,157092
77671,79516,157206
77646,79975,157625
76471,81572,158047
76995,81364,158362
