1099,19881,20996
984,20338,21338
1071,21142,22233
993,21726,22737
1008,22353,23376
1227,22205,23456
1085,23188,24291
1065,23743,24825
1032,23944,24993
1139,24514,25671
56,17427,17486
36,17271,17310
45,16829,16877
46,16545,16595
33,17017,17052
56,18191,18251
72,17934,18010
47,17552,17602
52,17594,17650
57,17846,17908
44,16607,16654
42,17144,17189
38,15858,15899
38,16565,16605
42,16737,16782
34,17079,17116
40,16658,16701
30,16950,16984
42,17330,17375
43,17648,17694
31,15787,15822
38,16652,16695
50,17452,17505
51,17009,17063
26,17136,17165
45,17446,17495
41,17222,17266
44,16881,16928
39,17133,17175
95,16827,16925
102,16030,16135
103,16357,16464
100,16432,16535
115,17048,17167
110,16542,16655
111,17460,17573
92,16411,16508
102,17170,17275
105,16848,16957
33,16663,16699
40,16825,16868
27,16379,16409
37,16275,16315
36,16777,16817
24,16236,16263
37,16574,16614
38,17323,17365
41,16923,16967
27,16502,16533
27,17270,17301
37,16313,16353
27,16320,16350
26,16353,16382
32,16938,16973
25,16692,16720
24,16380,16406
29,17009,17042
31,16778,16812
29,16462,16494
29,17144,17176
108,16451,16563
98,16597,16698
79,16678,16761
87,16376,16466
95,16627,16725
88,17140,17231
87,17154,17245
83,17122,17208
84,16713,16800
79,17723,17809
39,16105,16147
24,16281,16308
24,16045,16072
233,16609,16847
25,16207,16236
36,16275,16315
41,16327,16372
24,16659,16686
45,17124,17174
28,16344,16375
40,15946,15989
38,16346,16386
27,16807,16837
26,16464,16493
29,16672,16705
29,17248,17281
33,17095,17131
27,16795,16826
38,17054,17094
31,16973,17007
36,15955,15995
28,16303,16334
26,16048,16077
27,16592,16623
32,16409,16444
42,17483,17528
33,16515,16551
26,16644,16674
37,17220,17259
96,17090,17190
109,16173,16285
84,16369,16456
84,15781,15869
102,16358,16463
103,16563,16670
93,16284,16381
100,16690,16793
82,16639,16724
32,16887,16922
94,18094,18191
34,15737,15775
22,15698,15724
27,17564,17594
30,16541,16574
32,16496,16532
30,16249,16283
35,16981,17019
33,16817,16853
34,16972,17010
26,17702,17731
38,15877,15918
31,15915,15951
23,16389,16415
28,16186,16217
28,16316,16347
-Probing-
2782,367009,369802
2775,369372,372148
2793,371791,374587
2808,374486,377295
2855,378058,380917
2990,386421,389415
2920,387016,389939
3142,389823,392968
2921,391657,394581
3191,393039,396234
