3352,2596,33043
6136,3153,34118
5949,5570,35394
3923,3656,35724
3707,3822,36388
5374,4117,36392
4239,3037,36902
7036,6006,37281
5619,4871,37327
6199,4509,37398
7561,4504,37513
5496,5068,37783
9403,4195,37962
6230,6197,38042
7449,6062,38117
8939,5768,38271
7734,5590,38684
7926,6660,39001
7746,5129,39177
8875,5403,39498
9956,4878,39822
8881,5792,39862
11309,4770,39969
10667,6278,40014
10435,6073,40048
9347,7104,40365
13856,4575,40757
15323,4408,40895
15316,4583,42312
17397,4413,42415
2299,2587,19810
3117,2914,22598
5283,2812,25761
5417,2668,24470
2916,3869,24446
3915,3852,25580
3196,3850,23613
2672,4401,24396
5219,3266,25855
2707,3765,24272
6362,5003,26997
2990,3907,24693
4810,4279,24067
5653,3662,25954
8103,4053,27916
2385,2912,22925
9624,4075,30004
3588,3398,23231
9250,4102,28846
5120,4447,25842
7084,3552,26593
6141,2820,26405
12865,3735,31975
12017,3341,32200
11723,3593,31188
12437,3358,30403
13999,3867,30595
13381,3966,32996
18619,3655,37873
13259,4028,34108
2571,3436,21496
3052,2678,21452
2624,3229,23179
2093,3196,22915
9229,3563,28514
3365,3496,25153
3441,3588,24177
3052,3986,23897
5848,3687,24837
3832,2788,24014
6498,3470,25381
4681,3968,25686
7082,3511,26846
3582,3791,25096
2970,3506,22528
3340,3732,23106
6464,4027,26962
2618,3398,24228
9334,4481,31048
11831,3418,30028
14766,4035,35077
7974,3674,28621
5088,3794,23581
11006,3274,31358
6830,3878,28234
4238,3793,23651
5162,3349,24604
2166,3805,28678
15915,3403,34020
4991,3626,23037
9566,3737,31628
4300,3411,23246
3504,3000,23859
2618,3291,23333
5373,4021,26085
3277,4603,23340
2988,3803,23635
8557,4099,30058
6365,4434,26565
1911,4573,21586
5497,4521,27109
5919,4390,27502
3033,4447,25305
9272,4271,29587
3835,3388,25268
5147,3778,25128
5413,3390,26851
10513,4369,32576
7919,3977,28586
4638,4366,24666
3389,3996,24582
7582,4474,27568
6288,3950,27594
6861,3764,24897
12226,3712,32550
6891,3784,27508
15717,3167,34223
12820,3858,31628
7897,3397,26346
3489,3894,20810
4525,4220,23006
6414,3777,20875
2766,3499,20867
5119,3239,20077
3162,2874,19776
6270,2340,18472
3739,3651,19557
3051,3541,19800
2844,3296,19826
5222,3430,21805
7483,3465,22749
8758,3607,23899
10496,3487,25278
10135,2568,23993
11112,2656,24292
-Probing-
40198,36396,76608
40791,36397,77194
41551,36653,78211
42550,35691,78245
42479,35792,78284
41174,37158,78343
41286,37318,78608
42110,36553,78668
42093,37216,79332
42411,36948,79363
42120,37330,79457
42932,36873,79821
42448,37328,79782
43523,36427,79996
42403,37925,80333
42767,38162,80934
42717,38383,81170
43721,37692,81428
44078,37451,81543
43032,38556,81634
42783,39169,81966
43479,38773,82301
42826,39595,82428
43740,38713,82456
43616,38832,82457
42134,40624,82764
43694,39217,82916
45073,38127,83205
43843,39589,83439
43260,40585,83849
34673,34910,69586
33438,34944,68386
34599,34837,69439
36387,34850,71241
35256,37275,72534
35372,37739,73153
34668,36817,71489
34308,37000,71311
34885,35611,70499
35008,36690,71702
34539,37623,72168
33013,35143,68158
34518,36930,71451
35949,35596,71587
33746,35344,69094
34560,36479,71043
33166,36476,69644
36141,36103,72246
34421,35683,70108
35350,35540,70893
33662,37205,70870
35046,38111,73166
33742,35854,69598
36650,35658,72311
34040,36564,70607
34076,37162,71240
36885,35374,72262
35466,35628,71096
34460,36310,70773
33995,36422,70420
